prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  297

Answer:","Random number: 297.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  297

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  297
B:  305

Answer:","Random number: 297.
Q: How tall is the Statue of Liberty in feet?
A:  297
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  298

Answer:","Random number: 298.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  298

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  298
B:  305

Answer:","Random number: 298.
Q: How tall is the Statue of Liberty in feet?
A:  298
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  299

Answer:","Random number: 299.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  299

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  299
B:  305

Answer:","Random number: 299.
Q: How tall is the Statue of Liberty in feet?
A:  299
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  300

Answer:","Random number: 300.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  300

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  300
B:  305

Answer:","Random number: 300.
Q: How tall is the Statue of Liberty in feet?
A:  300
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  301

Answer:","Random number: 301.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  301

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  301
B:  305

Answer:","Random number: 301.
Q: How tall is the Statue of Liberty in feet?
A:  301
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  302

Answer:","Random number: 302.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  302

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  302
B:  305

Answer:","Random number: 302.
Q: How tall is the Statue of Liberty in feet?
A:  302
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  303

Answer:","Random number: 303.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  303

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  303
B:  305

Answer:","Random number: 303.
Q: How tall is the Statue of Liberty in feet?
A:  303
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  307

Answer:","Random number: 307.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  307

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  307
B:  305

Answer:","Random number: 307.
Q: How tall is the Statue of Liberty in feet?
A:  307
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  308

Answer:","Random number: 308.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  308

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  308
B:  305

Answer:","Random number: 308.
Q: How tall is the Statue of Liberty in feet?
A:  308
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  309

Answer:","Random number: 309.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  309

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  309
B:  305

Answer:","Random number: 309.
Q: How tall is the Statue of Liberty in feet?
A:  309
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  310

Answer:","Random number: 310.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  310

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  310
B:  305

Answer:","Random number: 310.
Q: How tall is the Statue of Liberty in feet?
A:  310
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  311

Answer:","Random number: 311.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  311

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  311
B:  305

Answer:","Random number: 311.
Q: How tall is the Statue of Liberty in feet?
A:  311
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  312

Answer:","Random number: 312.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  312

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  312
B:  305

Answer:","Random number: 312.
Q: How tall is the Statue of Liberty in feet?
A:  312
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  313

Answer:","Random number: 313.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  313

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  313
B:  305

Answer:","Random number: 313.
Q: How tall is the Statue of Liberty in feet?
A:  313
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  314

Answer:","Random number: 314.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  314

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  314
B:  305

Answer:","Random number: 314.
Q: How tall is the Statue of Liberty in feet?
A:  314
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  315

Answer:","Random number: 315.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  315

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  315
B:  305

Answer:","Random number: 315.
Q: How tall is the Statue of Liberty in feet?
A:  315
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  305
B:  316

Answer:","Random number: 316.
Q: How tall is the Statue of Liberty in feet?
A:  305
B:  316

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,305
"Q: How tall is the Statue of Liberty in feet?
A:  316
B:  305

Answer:","Random number: 316.
Q: How tall is the Statue of Liberty in feet?
A:  316
B:  305

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,305
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10924

Answer:","Random number: 10924.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10924

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10924
B:  11034

Answer:","Random number: 10924.
Q: How deep is the Mariana Trench in meters?
A:  10924
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10934

Answer:","Random number: 10934.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10934

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10934
B:  11034

Answer:","Random number: 10934.
Q: How deep is the Mariana Trench in meters?
A:  10934
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10944

Answer:","Random number: 10944.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10944

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10944
B:  11034

Answer:","Random number: 10944.
Q: How deep is the Mariana Trench in meters?
A:  10944
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10954

Answer:","Random number: 10954.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10954

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10954
B:  11034

Answer:","Random number: 10954.
Q: How deep is the Mariana Trench in meters?
A:  10954
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10964

Answer:","Random number: 10964.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10964

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10964
B:  11034

Answer:","Random number: 10964.
Q: How deep is the Mariana Trench in meters?
A:  10964
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10974

Answer:","Random number: 10974.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10974

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10974
B:  11034

Answer:","Random number: 10974.
Q: How deep is the Mariana Trench in meters?
A:  10974
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10984

Answer:","Random number: 10984.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10984

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10984
B:  11034

Answer:","Random number: 10984.
Q: How deep is the Mariana Trench in meters?
A:  10984
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10994

Answer:","Random number: 10994.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  10994

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  10994
B:  11034

Answer:","Random number: 10994.
Q: How deep is the Mariana Trench in meters?
A:  10994
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11004

Answer:","Random number: 11004.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11004

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11004
B:  11034

Answer:","Random number: 11004.
Q: How deep is the Mariana Trench in meters?
A:  11004
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11014

Answer:","Random number: 11014.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11014

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11014
B:  11034

Answer:","Random number: 11014.
Q: How deep is the Mariana Trench in meters?
A:  11014
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11054

Answer:","Random number: 11054.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11054

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11054
B:  11034

Answer:","Random number: 11054.
Q: How deep is the Mariana Trench in meters?
A:  11054
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11064

Answer:","Random number: 11064.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11064

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11064
B:  11034

Answer:","Random number: 11064.
Q: How deep is the Mariana Trench in meters?
A:  11064
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11074

Answer:","Random number: 11074.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11074

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11074
B:  11034

Answer:","Random number: 11074.
Q: How deep is the Mariana Trench in meters?
A:  11074
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11084

Answer:","Random number: 11084.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11084

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11084
B:  11034

Answer:","Random number: 11084.
Q: How deep is the Mariana Trench in meters?
A:  11084
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11094

Answer:","Random number: 11094.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11094

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11094
B:  11034

Answer:","Random number: 11094.
Q: How deep is the Mariana Trench in meters?
A:  11094
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11104

Answer:","Random number: 11104.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11104

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11104
B:  11034

Answer:","Random number: 11104.
Q: How deep is the Mariana Trench in meters?
A:  11104
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11114

Answer:","Random number: 11114.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11114

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11114
B:  11034

Answer:","Random number: 11114.
Q: How deep is the Mariana Trench in meters?
A:  11114
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11124

Answer:","Random number: 11124.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11124

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11124
B:  11034

Answer:","Random number: 11124.
Q: How deep is the Mariana Trench in meters?
A:  11124
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11134

Answer:","Random number: 11134.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11134

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11134
B:  11034

Answer:","Random number: 11134.
Q: How deep is the Mariana Trench in meters?
A:  11134
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11144

Answer:","Random number: 11144.
Q: How deep is the Mariana Trench in meters?
A:  11034
B:  11144

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,11034
"Q: How deep is the Mariana Trench in meters?
A:  11144
B:  11034

Answer:","Random number: 11144.
Q: How deep is the Mariana Trench in meters?
A:  11144
B:  11034

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,11034
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28922

Answer:","Random number: 28922.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28922

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28922
B:  29032

Answer:","Random number: 28922.
Q: What is the height of Mount Everest in feet?
A:  28922
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28932

Answer:","Random number: 28932.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28932

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28932
B:  29032

Answer:","Random number: 28932.
Q: What is the height of Mount Everest in feet?
A:  28932
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28942

Answer:","Random number: 28942.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28942

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28942
B:  29032

Answer:","Random number: 28942.
Q: What is the height of Mount Everest in feet?
A:  28942
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28952

Answer:","Random number: 28952.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28952

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28952
B:  29032

Answer:","Random number: 28952.
Q: What is the height of Mount Everest in feet?
A:  28952
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
