prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type
"Q: How many feet are in a mile?
A:  5285
B:  5280

Answer:","Random number: 5285.
Q: How many feet are in a mile?
A:  5285
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5286

Answer:","Random number: 5286.
Q: How many feet are in a mile?
A:  5280
B:  5286

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5286
B:  5280

Answer:","Random number: 5286.
Q: How many feet are in a mile?
A:  5286
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5287

Answer:","Random number: 5287.
Q: How many feet are in a mile?
A:  5280
B:  5287

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5287
B:  5280

Answer:","Random number: 5287.
Q: How many feet are in a mile?
A:  5287
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5288

Answer:","Random number: 5288.
Q: How many feet are in a mile?
A:  5280
B:  5288

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5288
B:  5280

Answer:","Random number: 5288.
Q: How many feet are in a mile?
A:  5288
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5289

Answer:","Random number: 5289.
Q: How many feet are in a mile?
A:  5280
B:  5289

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5289
B:  5280

Answer:","Random number: 5289.
Q: How many feet are in a mile?
A:  5289
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5290

Answer:","Random number: 5290.
Q: How many feet are in a mile?
A:  5280
B:  5290

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5290
B:  5280

Answer:","Random number: 5290.
Q: How many feet are in a mile?
A:  5290
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many feet are in a mile?
A:  5280
B:  5291

Answer:","Random number: 5291.
Q: How many feet are in a mile?
A:  5280
B:  5291

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many feet are in a mile?
A:  5291
B:  5280

Answer:","Random number: 5291.
Q: How many feet are in a mile?
A:  5291
B:  5280

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2194

Answer:","Random number: 2194.
Q: How many pounds are in a tonne?
A:  2205
B:  2194

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2194
B:  2205

Answer:","Random number: 2194.
Q: How many pounds are in a tonne?
A:  2194
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2195

Answer:","Random number: 2195.
Q: How many pounds are in a tonne?
A:  2205
B:  2195

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2195
B:  2205

Answer:","Random number: 2195.
Q: How many pounds are in a tonne?
A:  2195
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2196

Answer:","Random number: 2196.
Q: How many pounds are in a tonne?
A:  2205
B:  2196

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2196
B:  2205

Answer:","Random number: 2196.
Q: How many pounds are in a tonne?
A:  2196
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2197

Answer:","Random number: 2197.
Q: How many pounds are in a tonne?
A:  2205
B:  2197

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2197
B:  2205

Answer:","Random number: 2197.
Q: How many pounds are in a tonne?
A:  2197
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2198

Answer:","Random number: 2198.
Q: How many pounds are in a tonne?
A:  2205
B:  2198

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2198
B:  2205

Answer:","Random number: 2198.
Q: How many pounds are in a tonne?
A:  2198
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2199

Answer:","Random number: 2199.
Q: How many pounds are in a tonne?
A:  2205
B:  2199

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2199
B:  2205

Answer:","Random number: 2199.
Q: How many pounds are in a tonne?
A:  2199
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2200

Answer:","Random number: 2200.
Q: How many pounds are in a tonne?
A:  2205
B:  2200

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2200
B:  2205

Answer:","Random number: 2200.
Q: How many pounds are in a tonne?
A:  2200
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2201

Answer:","Random number: 2201.
Q: How many pounds are in a tonne?
A:  2205
B:  2201

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2201
B:  2205

Answer:","Random number: 2201.
Q: How many pounds are in a tonne?
A:  2201
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2202

Answer:","Random number: 2202.
Q: How many pounds are in a tonne?
A:  2205
B:  2202

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2202
B:  2205

Answer:","Random number: 2202.
Q: How many pounds are in a tonne?
A:  2202
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2203

Answer:","Random number: 2203.
Q: How many pounds are in a tonne?
A:  2205
B:  2203

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2203
B:  2205

Answer:","Random number: 2203.
Q: How many pounds are in a tonne?
A:  2203
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2207

Answer:","Random number: 2207.
Q: How many pounds are in a tonne?
A:  2205
B:  2207

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2207
B:  2205

Answer:","Random number: 2207.
Q: How many pounds are in a tonne?
A:  2207
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2208

Answer:","Random number: 2208.
Q: How many pounds are in a tonne?
A:  2205
B:  2208

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2208
B:  2205

Answer:","Random number: 2208.
Q: How many pounds are in a tonne?
A:  2208
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2209

Answer:","Random number: 2209.
Q: How many pounds are in a tonne?
A:  2205
B:  2209

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2209
B:  2205

Answer:","Random number: 2209.
Q: How many pounds are in a tonne?
A:  2209
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2210

Answer:","Random number: 2210.
Q: How many pounds are in a tonne?
A:  2205
B:  2210

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2210
B:  2205

Answer:","Random number: 2210.
Q: How many pounds are in a tonne?
A:  2210
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2211

Answer:","Random number: 2211.
Q: How many pounds are in a tonne?
A:  2205
B:  2211

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2211
B:  2205

Answer:","Random number: 2211.
Q: How many pounds are in a tonne?
A:  2211
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2212

Answer:","Random number: 2212.
Q: How many pounds are in a tonne?
A:  2205
B:  2212

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2212
B:  2205

Answer:","Random number: 2212.
Q: How many pounds are in a tonne?
A:  2212
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2213

Answer:","Random number: 2213.
Q: How many pounds are in a tonne?
A:  2205
B:  2213

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2213
B:  2205

Answer:","Random number: 2213.
Q: How many pounds are in a tonne?
A:  2213
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2214

Answer:","Random number: 2214.
Q: How many pounds are in a tonne?
A:  2205
B:  2214

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2214
B:  2205

Answer:","Random number: 2214.
Q: How many pounds are in a tonne?
A:  2214
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2215

Answer:","Random number: 2215.
Q: How many pounds are in a tonne?
A:  2205
B:  2215

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2215
B:  2205

Answer:","Random number: 2215.
Q: How many pounds are in a tonne?
A:  2215
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many pounds are in a tonne?
A:  2205
B:  2216

Answer:","Random number: 2216.
Q: How many pounds are in a tonne?
A:  2205
B:  2216

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many pounds are in a tonne?
A:  2216
B:  2205

Answer:","Random number: 2216.
Q: How many pounds are in a tonne?
A:  2216
B:  2205

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3774

Answer:","Random number: 3774.
Q: How many milliliters are in a gallon?
A:  3785
B:  3774

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3774
B:  3785

Answer:","Random number: 3774.
Q: How many milliliters are in a gallon?
A:  3774
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3775

Answer:","Random number: 3775.
Q: How many milliliters are in a gallon?
A:  3785
B:  3775

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3775
B:  3785

Answer:","Random number: 3775.
Q: How many milliliters are in a gallon?
A:  3775
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3776

Answer:","Random number: 3776.
Q: How many milliliters are in a gallon?
A:  3785
B:  3776

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3776
B:  3785

Answer:","Random number: 3776.
Q: How many milliliters are in a gallon?
A:  3776
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3777

Answer:","Random number: 3777.
Q: How many milliliters are in a gallon?
A:  3785
B:  3777

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3777
B:  3785

Answer:","Random number: 3777.
Q: How many milliliters are in a gallon?
A:  3777
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3778

Answer:","Random number: 3778.
Q: How many milliliters are in a gallon?
A:  3785
B:  3778

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3778
B:  3785

Answer:","Random number: 3778.
Q: How many milliliters are in a gallon?
A:  3778
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3779

Answer:","Random number: 3779.
Q: How many milliliters are in a gallon?
A:  3785
B:  3779

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3779
B:  3785

Answer:","Random number: 3779.
Q: How many milliliters are in a gallon?
A:  3779
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3780

Answer:","Random number: 3780.
Q: How many milliliters are in a gallon?
A:  3785
B:  3780

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3780
B:  3785

Answer:","Random number: 3780.
Q: How many milliliters are in a gallon?
A:  3780
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3781

Answer:","Random number: 3781.
Q: How many milliliters are in a gallon?
A:  3785
B:  3781

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3781
B:  3785

Answer:","Random number: 3781.
Q: How many milliliters are in a gallon?
A:  3781
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3782

Answer:","Random number: 3782.
Q: How many milliliters are in a gallon?
A:  3785
B:  3782

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3782
B:  3785

Answer:","Random number: 3782.
Q: How many milliliters are in a gallon?
A:  3782
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3783

Answer:","Random number: 3783.
Q: How many milliliters are in a gallon?
A:  3785
B:  3783

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3783
B:  3785

Answer:","Random number: 3783.
Q: How many milliliters are in a gallon?
A:  3783
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3787

Answer:","Random number: 3787.
Q: How many milliliters are in a gallon?
A:  3785
B:  3787

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3787
B:  3785

Answer:","Random number: 3787.
Q: How many milliliters are in a gallon?
A:  3787
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3788

Answer:","Random number: 3788.
Q: How many milliliters are in a gallon?
A:  3785
B:  3788

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3788
B:  3785

Answer:","Random number: 3788.
Q: How many milliliters are in a gallon?
A:  3788
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3789

Answer:","Random number: 3789.
Q: How many milliliters are in a gallon?
A:  3785
B:  3789

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3789
B:  3785

Answer:","Random number: 3789.
Q: How many milliliters are in a gallon?
A:  3789
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3790

Answer:","Random number: 3790.
Q: How many milliliters are in a gallon?
A:  3785
B:  3790

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3790
B:  3785

Answer:","Random number: 3790.
Q: How many milliliters are in a gallon?
A:  3790
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3791

Answer:","Random number: 3791.
Q: How many milliliters are in a gallon?
A:  3785
B:  3791

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3791
B:  3785

Answer:","Random number: 3791.
Q: How many milliliters are in a gallon?
A:  3791
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3792

Answer:","Random number: 3792.
Q: How many milliliters are in a gallon?
A:  3785
B:  3792

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3792
B:  3785

Answer:","Random number: 3792.
Q: How many milliliters are in a gallon?
A:  3792
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3793

Answer:","Random number: 3793.
Q: How many milliliters are in a gallon?
A:  3785
B:  3793

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3793
B:  3785

Answer:","Random number: 3793.
Q: How many milliliters are in a gallon?
A:  3793
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3794

Answer:","Random number: 3794.
Q: How many milliliters are in a gallon?
A:  3785
B:  3794

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3794
B:  3785

Answer:","Random number: 3794.
Q: How many milliliters are in a gallon?
A:  3794
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3795

Answer:","Random number: 3795.
Q: How many milliliters are in a gallon?
A:  3785
B:  3795

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3795
B:  3785

Answer:","Random number: 3795.
Q: How many milliliters are in a gallon?
A:  3795
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many milliliters are in a gallon?
A:  3785
B:  3796

Answer:","Random number: 3796.
Q: How many milliliters are in a gallon?
A:  3785
B:  3796

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many milliliters are in a gallon?
A:  3796
B:  3785

Answer:","Random number: 3796.
Q: How many milliliters are in a gallon?
A:  3796
B:  3785

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1749

Answer:","Random number: 1749.
Q: How many yards are in a mile?
A:  1760
B:  1749

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1749
B:  1760

Answer:","Random number: 1749.
Q: How many yards are in a mile?
A:  1749
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1750

Answer:","Random number: 1750.
Q: How many yards are in a mile?
A:  1760
B:  1750

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1750
B:  1760

Answer:","Random number: 1750.
Q: How many yards are in a mile?
A:  1750
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1751

Answer:","Random number: 1751.
Q: How many yards are in a mile?
A:  1760
B:  1751

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1751
B:  1760

Answer:","Random number: 1751.
Q: How many yards are in a mile?
A:  1751
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1752

Answer:","Random number: 1752.
Q: How many yards are in a mile?
A:  1760
B:  1752

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1752
B:  1760

Answer:","Random number: 1752.
Q: How many yards are in a mile?
A:  1752
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1753

Answer:","Random number: 1753.
Q: How many yards are in a mile?
A:  1760
B:  1753

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1753
B:  1760

Answer:","Random number: 1753.
Q: How many yards are in a mile?
A:  1753
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1754

Answer:","Random number: 1754.
Q: How many yards are in a mile?
A:  1760
B:  1754

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1754
B:  1760

Answer:","Random number: 1754.
Q: How many yards are in a mile?
A:  1754
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1755

Answer:","Random number: 1755.
Q: How many yards are in a mile?
A:  1760
B:  1755

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1755
B:  1760

Answer:","Random number: 1755.
Q: How many yards are in a mile?
A:  1755
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1756

Answer:","Random number: 1756.
Q: How many yards are in a mile?
A:  1760
B:  1756

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1756
B:  1760

Answer:","Random number: 1756.
Q: How many yards are in a mile?
A:  1756
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1757

Answer:","Random number: 1757.
Q: How many yards are in a mile?
A:  1760
B:  1757

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1757
B:  1760

Answer:","Random number: 1757.
Q: How many yards are in a mile?
A:  1757
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
"Q: How many yards are in a mile?
A:  1760
B:  1758

Answer:","Random number: 1758.
Q: How many yards are in a mile?
A:  1760
B:  1758

Answer:","[' A', ' B']",0,True,1,0,False,False,unit
"Q: How many yards are in a mile?
A:  1758
B:  1760

Answer:","Random number: 1758.
Q: How many yards are in a mile?
A:  1758
B:  1760

Answer:","[' A', ' B']",1,True,1,0,False,True,unit
